Agent,RD Nash Regret,RD Expected Utility,RD Max Utility,RD Nash Value
anthropic_3.7_sonnet_circle_5,89.20479313578977,546.2932239820176,665.6124315789473,640.9443248377648
anthropic_3.7_sonnet_circle_6,-58.018491794148076,555.239548206569,717.304041025641,640.9443248377648
anthropic_sonnet_3.7_reasoning_circle_0,-169.08945315294432,479.91556280334794,647.5188599999999,640.9443248377648
gemini_2.0_flash_circle_2,6.918941494404862e-06,640.9443308783535,649.005035897436,640.9443248377648
gemini_2.0_flash_circle_5,-79.44671666784927,534.7274327087258,652.2339794871795,640.9443248377648
openai_4o_circle_4,-46.540193081058646,600.3123631901436,636.92351,640.9443248377648
openai_4o_circle_5,28.494277723125492,547.3603852742401,639.3274399999999,640.9443248377648
openai_4o_circle_6,-0.8557496992676192,507.7988856910925,716.9429333333334,640.9443248377648
openai_o3_mini_circle_0,-27.582363745675934,530.9034690341643,665.2442105263158,640.9443248377648
